1.122307273, Sport: ,Ice Hockey, Time: ,Tue Dec 22 19:45:00 CET 2015, Time: ,Tue Dec 22 19:45:00 CET 2015, Event: ,Zug v SCL Tigers, Favorite: ,Zug, 257975   size:15.66,Price: ,1.33,SCL Tigers, 243257   size:10.86,Price: ,2.2,Tie, 60104   size:53.97,Price: ,4.6,x
1.122360268, Sport: ,Tennis, Time: ,Tue Dec 22 06:00:00 CET 2015, Time: ,Tue Dec 22 06:00:00 CET 2015, Event: ,Vivian Wolff v Qianqian Zhao, Favorite: ,Vivian Wolff, 10116441   size:15.16,Price: ,1.45,Qianqian Zhao, 8813781   size:8.79,Price: ,2.5,ok
1.122368661, Sport: ,Tennis, Time: ,Tue Dec 22 05:00:00 CET 2015, Time: ,Tue Dec 22 05:00:00 CET 2015, Event: ,Georgina Garcia Perez v Riya Bhatia, Favorite: ,Riya Bhatia, 9378943   size:13.63,Price: ,1.03,Georgina Garcia Perez, 9626819   size:73.82,Price: ,1.08,x
1.122368662, Sport: ,Tennis, Time: ,Tue Dec 22 06:30:00 CET 2015, Time: ,Tue Dec 22 06:30:00 CET 2015, Event: ,Chieh-Yu Hsu v Polina Leykina, Favorite: ,Polina Leykina, 9062872   size:7.56,Price: ,1.28,Chieh-Yu Hsu, 8427398   size:7.71,Price: ,3.65,ok
1.122357419, Sport: ,Soccer, Time: ,Tue Dec 22 16:00:00 CET 2015, Time: ,Tue Dec 22 16:00:00 CET 2015, Event: ,Porto U19 v CD Tondela U19, Favorite: ,Porto U19, 2502334   size:7.32,Price: ,1.08,CD Tondela U19, 10168888   size:16.47,Price: ,20.0,The Draw, 58805   size:7.69,Price: ,7.4,ok
1.122355910, Sport: ,Basketball, Time: ,Tue Dec 22 19:04:00 CET 2015, Time: ,Tue Dec 22 19:04:00 CET 2015, Event: ,Uppsala v Nassjo, Favorite: ,Uppsala, 7037206   size:5.0,Price: ,1.05,Nassjo, 7735757   size:5.0,Price: ,1.05,ok
1.122357658, Sport: ,Soccer, Time: ,Tue Dec 22 12:00:00 CET 2015, Time: ,Tue Dec 22 12:00:00 CET 2015, Event: ,Portimonense SC U19 v CD Nacional Funchal U19, Favorite: ,CD Nacional Funchal U19, 6327868   size:2.54,Price: ,2.32,Portimonense SC U19, 6327803   size:2.61,Price: ,2.62,The Draw, 58805   size:2.54,Price: ,3.75,ok
1.122357535, Sport: ,Soccer, Time: ,Tue Dec 22 16:00:00 CET 2015, Time: ,Tue Dec 22 16:00:00 CET 2015, Event: ,UD Leiria U19 v Torreense Futebol U19, Favorite: ,UD Leiria U19, 6327867   size:2.38,Price: ,2.1,Torreense Futebol U19, 7650262   size:39.21,Price: ,2.82,The Draw, 58805   size:31.81,Price: ,3.25,ok
1.122093213, Sport: ,Darts, Time: ,Tue Dec 22 23:00:00 CET 2015, Time: ,Tue Dec 22 23:00:00 CET 2015, Event: ,Terry Jenkins v Darin Young, Favorite: ,Terry Jenkins, 2271008   size:5.0,Price: ,1.21,Darin Young, 2465718   size:11.42,Price: ,5.5,ok
1.122357781, Sport: ,Soccer, Time: ,Tue Dec 22 16:00:00 CET 2015, Time: ,Tue Dec 22 16:00:00 CET 2015, Event: ,CF Os Belenenses U19 v Benfica U19, Favorite: ,CF Os Belenenses U19, 7152014   size:2.54,Price: ,2.38,Benfica U19, 5373197   size:2.54,Price: ,2.48,The Draw, 58805   size:2.54,Price: ,3.35,x
1.122306078, Sport: ,Ice Hockey, Time: ,Tue Dec 22 19:00:00 CET 2015, Time: ,Tue Dec 22 19:00:00 CET 2015, Event: ,Karlskoga v Vasteras, Favorite: ,Karlskoga, 6267380   size:17.54,Price: ,1.19,Vasteras, 316429   size:17.54,Price: ,1.19,Tie, 60104   size:3.44,Price: ,3.9,ok
1.122307720, Sport: ,Basketball, Time: ,Wed Dec 23 02:00:00 CET 2015, Time: ,Wed Dec 23 02:00:00 CET 2015, Event: ,Vanderbilt @ Purdue, Favorite: ,Vanderbilt, 701625   size:5.0,Price: ,1.05,Purdue, 697628   size:5.0,Price: ,1.05,x
1.122360271, Sport: ,Tennis, Time: ,Tue Dec 22 06:00:00 CET 2015, Time: ,Tue Dec 22 06:00:00 CET 2015, Event: ,Haruka Kaji v Zoe Gwen Scandalis, Favorite: ,Haruka Kaji, 8887201   size:2.54,Price: ,1.56,Zoe Gwen Scandalis, 5722780   size:5.95,Price: ,2.4,ok
1.122368674, Sport: ,Tennis, Time: ,Tue Dec 22 06:40:00 CET 2015, Time: ,Tue Dec 22 06:40:00 CET 2015, Event: ,Jia-Jing LU v Anastasia Pribylova, Favorite: ,Jia-Jing Lu, 9002321   size:7.3,Price: ,1.35,Anastasia Pribylova, 9028618   size:16.67,Price: ,3.2,ok
1.122368675, Sport: ,Tennis, Time: ,Tue Dec 22 08:10:00 CET 2015, Time: ,Tue Dec 22 08:10:00 CET 2015, Event: ,Harmony Tan v Fiona Ferro, Favorite: ,Fiona Ferro, 8535268   size:8.5,Price: ,1.27,Harmony Tan, 8959808   size:4.91,Price: ,3.9,ok
1.122294687, Sport: ,Ice Hockey, Time: ,Tue Dec 22 18:00:00 CET 2015, Time: ,Tue Dec 22 18:00:00 CET 2015, Event: ,Mountfield HK v Litvinov, Favorite: ,Mountfield HK, 7577373   size:14.99,Price: ,1.29,Litvinov, 563270   size:16.27,Price: ,3.85,Tie, 60104   size:54.16,Price: ,4.2,ok
1.122344230, Sport: ,Basketball, Time: ,Tue Dec 22 20:00:00 CET 2015, Time: ,Tue Dec 22 20:00:00 CET 2015, Event: ,Le Havre v Gravelines, Favorite: ,Gravelines, 1293964   size:8.5,Price: ,1.22,Le Havre, 1292696   size:2.54,Price: ,4.4,ok
1.122351206, Sport: ,Soccer, Time: ,Tue Dec 22 14:30:00 CET 2015, Time: ,Tue Dec 22 14:30:00 CET 2015, Event: ,Boluspor v Tepecikspor, Favorite: ,Boluspor, 2553026   size:67.88,Price: ,1.61,Tepecikspor, 6641628   size:4.0,Price: ,6.2,The Draw, 58805   size:6.09,Price: ,4.0,ok
1.122368671, Sport: ,Tennis, Time: ,Tue Dec 22 09:40:00 CET 2015, Time: ,Tue Dec 22 09:40:00 CET 2015, Event: ,Natasha Palha v Aryna Sabalenka, Favorite: ,Aryna Sabalenka, 9628840   size:8.5,Price: ,1.18,Natasha Palha, 9002330   size:5.3,Price: ,4.9,ok
1.122357309, Sport: ,Soccer, Time: ,Tue Dec 22 16:00:00 CET 2015, Time: ,Tue Dec 22 16:00:00 CET 2015, Event: ,AD Oeiras U19 v Casa Pia AC U19, Favorite: ,Casa Pia AC U19, 6327830   size:2.78,Price: ,2.3,AD Oeiras U19, 7636049   size:2.5,Price: ,2.56,The Draw, 58805   size:4.43,Price: ,3.4,x
1.122353862, Sport: ,Cricket, Time: ,Wed Dec 23 04:30:00 CET 2015, Time: ,Wed Dec 23 04:30:00 CET 2015, Event: ,Jharkhand v Delhi, Favorite: ,Jharkhand, 8381514   size:1363.4,Price: ,1.04,Delhi, 2696770   size:1363.4,Price: ,1.04,x
1.122357543, Sport: ,Soccer, Time: ,Tue Dec 22 13:30:00 CET 2015, Time: ,Tue Dec 22 13:30:00 CET 2015, Event: ,Hapoel Nahalat Yehuda v Hapoel Pardesya-Noam, Favorite: ,Hapoel Nahalat Yehuda, 10397980   size:2.54,Price: ,1.47,Hapoel Pardesya-Noam, 10613360   size:2.54,Price: ,1.6,The Draw, 58805   size:2.54,Price: ,3.25,x
1.122363679, Sport: ,Soccer, Time: ,Wed Dec 23 03:00:00 CET 2015, Time: ,Wed Dec 23 03:00:00 CET 2015, Event: ,Vegalta Sendai (W) v INAC Leonessa Kobe (W), Favorite: ,Vegalta Sendai (W), 7420920   size:27.48,Price: ,1.02,INAC Leonessa Kobe (W), 6233771   size:27.48,Price: ,1.02,The Draw, 58805   size:4.09,Price: ,3.05,x
1.122307137, Sport: ,Ice Hockey, Time: ,Tue Dec 22 19:45:00 CET 2015, Time: ,Tue Dec 22 19:45:00 CET 2015, Event: ,Biel v Kloten Flyers, Favorite: ,Biel, 3315685   size:14.82,Price: ,1.41,Kloten Flyers, 243255   size:14.82,Price: ,1.41,Tie, 60104   size:5.22,Price: ,3.75,x
1.122294695, Sport: ,Ice Hockey, Time: ,Tue Dec 22 18:00:00 CET 2015, Time: ,Tue Dec 22 18:00:00 CET 2015, Event: ,Kometa Brno v Karlovy Vary, Favorite: ,Kometa Brno, 3304802   size:12.0,Price: ,1.43,Karlovy Vary, 1366079   size:18.0,Price: ,1.93,Tie, 60104   size:18.0,Price: ,1.51,x
1.122316083, Sport: ,Volleyball, Time: ,Tue Dec 22 20:30:00 CET 2015, Time: ,Tue Dec 22 20:30:00 CET 2015, Event: ,L.J Volley Modena v Bene Scandicci, Favorite: ,Modena, 9100179   size:2.54,Price: ,1.26,Bene Scandicci, 10381550   size:2.54,Price: ,3.55,ok
1.122352789, Sport: ,Basketball, Time: ,Tue Dec 22 04:35:00 CET 2015, Time: ,Tue Dec 22 04:35:00 CET 2015, Event: ,Oklahoma City @ LA Clippers, Favorite: ,LA Clippers, 237489   size:349.2,Price: ,1.77,Oklahoma City, 3363394   size:45.8,Price: ,2.2,x
1.122316082, Sport: ,Volleyball, Time: ,Tue Dec 22 20:30:00 CET 2015, Time: ,Tue Dec 22 20:30:00 CET 2015, Event: ,Imoco Volley Conegliano v Bisonte San Casciano, Favorite: ,Conegliano, 10381555   size:2.54,Price: ,1.09,Bisonte San Casciano, 10381551   size:2.0,Price: ,7.2,ok
1.122316081, Sport: ,Volleyball, Time: ,Tue Dec 22 20:30:00 CET 2015, Time: ,Tue Dec 22 20:30:00 CET 2015, Event: ,Club Italia v Casalmaggiore, Favorite: ,Casalmaggiore, 7906928   size:2.54,Price: ,1.15,Club Italia, 9020006   size:3.69,Price: ,5.4,ok
1.122351212, Sport: ,Soccer, Time: ,Tue Dec 22 12:00:00 CET 2015, Time: ,Tue Dec 22 12:00:00 CET 2015, Event: ,Etimesgut v Torku Konyaspor, Favorite: ,Torku Konyaspor, 6553233   size:2.54,Price: ,1.4,Etimesgut, 5258521   size:2.72,Price: ,5.6,The Draw, 58805   size:5.39,Price: ,4.7,ok
1.122316087, Sport: ,Volleyball, Time: ,Tue Dec 22 20:30:00 CET 2015, Time: ,Tue Dec 22 20:30:00 CET 2015, Event: ,VB Sudtirol Bolzano v Volley Bergamo, Favorite: ,Volley Bergamo, 3416141   size:2.54,Price: ,1.26,VB Sudtirol Bolzano, 10381560   size:3.89,Price: ,3.65,ok
1.122316086, Sport: ,Volleyball, Time: ,Tue Dec 22 20:30:00 CET 2015, Time: ,Tue Dec 22 20:30:00 CET 2015, Event: ,Rebecchi Nordmeccanica  v Yamamay Busto Arsizio, Favorite: ,Piacenza, 10417667   size:2.72,Price: ,1.03,Yamamay Busto Arsizio, 6143979   size:2.72,Price: ,1.03,ok
1.122344806, Sport: ,Soccer, Time: ,Tue Dec 22 20:45:00 CET 2015, Time: ,Tue Dec 22 20:45:00 CET 2015, Event: ,Poole Town v Hitchin Town, Favorite: ,Poole Town, 5051238   size:2.54,Price: ,1.67,Hitchin Town, 4317865   size:2.63,Price: ,4.5,The Draw, 58805   size:2.79,Price: ,4.2,x
1.122316084, Sport: ,Volleyball, Time: ,Tue Dec 22 20:30:00 CET 2015, Time: ,Tue Dec 22 20:30:00 CET 2015, Event: ,Minetti Vicenza v Gorgonzola Novara, Favorite: ,Gorgonzola Novara, 10368510   size:2.54,Price: ,1.17,Minetti Vicenza, 10381561   size:2.54,Price: ,5.1,ok
1.122323171, Sport: ,Basketball, Time: ,Tue Dec 22 12:35:00 CET 2015, Time: ,Tue Dec 22 12:35:00 CET 2015, Event: ,Shenzhen New Century Le v Shandong, Favorite: ,Dongguan, 10466369   size:5.0,Price: ,1.05,Shandong, 8926903   size:5.0,Price: ,1.05,x
1.122295675, Sport: ,Soccer, Time: ,Tue Dec 22 18:00:00 CET 2015, Time: ,Tue Dec 22 18:00:00 CET 2015, Event: ,USM Alger v MC Alger, Favorite: ,USM Alger, 6505229   size:5.19,Price: ,2.18,MC Alger, 5177434   size:2.61,Price: ,3.45,The Draw, 58805   size:5.21,Price: ,3.35,x
1.122295797, Sport: ,Soccer, Time: ,Tue Dec 22 17:00:00 CET 2015, Time: ,Tue Dec 22 17:00:00 CET 2015, Event: ,Arab Contractors v El Shorta, Favorite: ,Arab Contractors, 5170862   size:2.54,Price: ,2.18,El Shorta, 6021913   size:36.09,Price: ,2.98,The Draw, 58805   size:5.7,Price: ,3.05,x
1.122356909, Sport: ,Basketball, Time: ,Tue Dec 22 20:00:00 CET 2015, Time: ,Tue Dec 22 20:00:00 CET 2015, Event: ,Vichy-Clermont v Saint-Chamond, Favorite: ,Vichy-Clermont, 10445746   size:2.54,Price: ,1.73,Saint-Chamond, 10441721   size:31.06,Price: ,2.18,ok
1.122356914, Sport: ,Soccer, Time: ,Tue Dec 22 18:35:00 CET 2015, Time: ,Tue Dec 22 18:35:00 CET 2015, Event: ,Beitar Tel Aviv Ramla v Hapoel Petach Tikva, Favorite: ,Hapoel Petach Tikva, 6094761   size:4.16,Price: ,2.3,Beitar Tel Aviv Ramla, 6021023   size:3.63,Price: ,2.9,The Draw, 58805   size:17.85,Price: ,3.45,x
1.122351224, Sport: ,Soccer, Time: ,Tue Dec 22 18:00:00 CET 2015, Time: ,Tue Dec 22 18:00:00 CET 2015, Event: ,Mersin Idman Yurdu v Rizespor, Favorite: ,Rizespor, 113643   size:95.39,Price: ,2.36,Mersin Idman Yurdu, 508779   size:7.45,Price: ,3.2,The Draw, 58805   size:28.9,Price: ,3.5,x
1.122356911, Sport: ,Basketball, Time: ,Tue Dec 22 20:00:00 CET 2015, Time: ,Tue Dec 22 20:00:00 CET 2015, Event: ,Orchies v Poitiers, Favorite: ,Orchies, 7615255   size:2.54,Price: ,1.35,Poitiers, 2989482   size:49.33,Price: ,1.54,x
1.122344258, Sport: ,Basketball, Time: ,Tue Dec 22 20:00:00 CET 2015, Time: ,Tue Dec 22 20:00:00 CET 2015, Event: ,Lyon v Pau Lacq Orthez, Favorite: ,Lyon, 1297016   size:5.55,Price: ,1.19,Pau Lacq Orthez, 4999746   size:2.54,Price: ,5.1,ok
1.122356910, Sport: ,Basketball, Time: ,Tue Dec 22 20:00:00 CET 2015, Time: ,Tue Dec 22 20:00:00 CET 2015, Event: ,Roanne v Souffelweyersheim, Favorite: ,Roanne, 1293961   size:2.54,Price: ,1.35,Souffelweyersheim, 7615256   size:2.54,Price: ,1.73,ok
1.122294635, Sport: ,Ice Hockey, Time: ,Tue Dec 22 19:30:00 CET 2015, Time: ,Tue Dec 22 19:30:00 CET 2015, Event: ,Nurnberg v Iserlohn, Favorite: ,Nurnberg, 1032175   size:109.0,Price: ,2.06,Iserlohn, 265130   size:71.74,Price: ,2.86,Tie, 60104   size:52.06,Price: ,4.6,ok
1.122344262, Sport: ,Basketball, Time: ,Tue Dec 22 20:00:00 CET 2015, Time: ,Tue Dec 22 20:00:00 CET 2015, Event: ,Nancy v Cholet, Favorite: ,Nancy, 1293966   size:2.54,Price: ,1.29,Cholet, 678099   size:11.34,Price: ,3.9,x
1.122316181, Sport: ,Volleyball, Time: ,Tue Dec 22 09:00:00 CET 2015, Time: ,Tue Dec 22 09:00:00 CET 2015, Event: ,Korea Expressway v KGC Pro VC, Favorite: ,Korea Expressway, 10451170   size:2.21,Price: ,1.15,KGC Pro VC, 10391695   size:3.71,Price: ,5.4,x
1.122294628, Sport: ,Ice Hockey, Time: ,Tue Dec 22 19:30:00 CET 2015, Time: ,Tue Dec 22 19:30:00 CET 2015, Event: ,Kolner Haie v Augsburger, Favorite: ,Kolner Haie, 233911   size:104.0,Price: ,1.78,Augsburg, 1031532   size:69.45,Price: ,3.4,Tie, 60104   size:69.0,Price: ,4.9,ok
1.122344266, Sport: ,Basketball, Time: ,Tue Dec 22 20:30:00 CET 2015, Time: ,Tue Dec 22 20:30:00 CET 2015, Event: ,Nanterre v Le Mans, Favorite: ,Nanterre, 2989492   size:8.92,Price: ,1.54,Le Mans, 678096   size:2.54,Price: ,2.58,x
1.122356801, Sport: ,Basketball, Time: ,Wed Dec 23 01:35:00 CET 2015, Time: ,Wed Dec 23 01:35:00 CET 2015, Event: ,Detroit @ Miami, Favorite: ,Detroit, 13111   size:5.0,Price: ,1.05,Miami, 13109   size:5.0,Price: ,1.05,ok
1.122346328, Sport: ,Basketball, Time: ,Tue Dec 22 17:30:00 CET 2015, Time: ,Tue Dec 22 17:30:00 CET 2015, Event: ,Nizhny Novgorod v Astana, Favorite: ,Nizhny Novgorod, 5877533   size:2.54,Price: ,1.22,Astana, 5877769   size:2.54,Price: ,1.9,ok
1.122300848, Sport: ,Ice Hockey, Time: ,Tue Dec 22 17:30:00 CET 2015, Time: ,Tue Dec 22 17:30:00 CET 2015, Event: ,Spartak v Jokerit, Favorite: ,Jokerit, 66263   size:18.69,Price: ,2.24,Spartak, 2773599   size:51.0,Price: ,2.94,Tie, 60104   size:53.0,Price: ,4.1,ok
1.122361169, Sport: ,Tennis, Time: ,Tue Dec 22 10:00:00 CET 2015, Time: ,Tue Dec 22 10:00:00 CET 2015, Event: ,Deborah Kerfs v Yana Morderger, Favorite: ,Deborah Kerfs, 9306687   size:2.54,Price: ,1.61,Yana Morderger, 8476167   size:6.57,Price: ,2.18,ok
1.122358554, Sport: ,Soccer, Time: ,Tue Dec 22 20:45:00 CET 2015, Time: ,Tue Dec 22 20:45:00 CET 2015, Event: ,Metropolitan Police v Molesey, Favorite: ,Metropolitan Police, 6217278   size:3.73,Price: ,1.16,Molesey, 10525360   size:3.73,Price: ,1.16,The Draw, 58805   size:4.09,Price: ,3.1,x
1.122361167, Sport: ,Tennis, Time: ,Tue Dec 22 08:30:00 CET 2015, Time: ,Tue Dec 22 08:30:00 CET 2015, Event: ,Katharina Jacob v Sladjana Saveljic, Favorite: ,Katharina Jacob, 9626667   size:10.14,Price: ,1.05,Sladjana Saveljic, 10350753   size:10.14,Price: ,1.05,ok
1.122316632, Sport: ,Handball, Time: ,Tue Dec 22 19:15:00 CET 2015, Time: ,Tue Dec 22 19:15:00 CET 2015, Event: ,Kristianstad v Ystads, Favorite: ,Kristianstad, 2929927   size:3.0,Price: ,1.04,Ystads, 2929922   size:2.67,Price: ,1.31,Draw, 330157   size:2.67,Price: ,1.31,ok
1.122344271, Sport: ,Basketball, Time: ,Tue Dec 22 20:00:00 CET 2015, Time: ,Tue Dec 22 20:00:00 CET 2015, Event: ,Rouen v Orleans, Favorite: ,Orleans, 2285941   size:72.0,Price: ,1.37,Rouen, 1292701   size:2.54,Price: ,1.5,ok
1.122361165, Sport: ,Tennis, Time: ,Tue Dec 22 08:30:00 CET 2015, Time: ,Tue Dec 22 08:30:00 CET 2015, Event: ,Sabrina Barkdull v Ipek OZ, Favorite: ,Ipek Oz, 9633124   size:8.5,Price: ,1.39,Sabrina Barkdull, 10485017   size:4.19,Price: ,3.05,ok
1.122353427, Sport: ,Cricket, Time: ,Wed Dec 23 04:30:00 CET 2015, Time: ,Wed Dec 23 04:30:00 CET 2015, Event: ,Himachal Pradesh v Punjab, Favorite: ,Himachal Pradesh, 4297077   size:1363.4,Price: ,1.04,Punjab, 2954261   size:1363.4,Price: ,1.04,ok
1.122356813, Sport: ,Basketball, Time: ,Wed Dec 23 03:05:00 CET 2015, Time: ,Wed Dec 23 03:05:00 CET 2015, Event: ,LA Lakers @ Denver, Favorite: ,LA Lakers, 2120881   size:5.0,Price: ,1.05,Denver, 13124   size:5.0,Price: ,1.05,ok
1.122315757, Sport: ,Volleyball, Time: ,Tue Dec 22 18:30:00 CET 2015, Time: ,Tue Dec 22 18:30:00 CET 2015, Event: ,Powervolleys Dueren v VfB Friedrichshafen, Favorite: ,VfB Friedrichshafen, 2281578   size:8.5,Price: ,1.45,Powervolleys Dueren, 10410537   size:2.54,Price: ,2.82,ok
1.122224262, Sport: ,Soccer, Time: ,Tue Dec 22 20:30:00 CET 2015, Time: ,Tue Dec 22 20:30:00 CET 2015, Event: ,Mouscron v Charleroi, Favorite: ,Mouscron, 67186   size:13.04,Price: ,2.72,Charleroi, 65808   size:34.76,Price: ,2.74,The Draw, 58805   size:88.49,Price: ,3.5,x
1.122358444, Sport: ,Soccer, Time: ,Tue Dec 22 20:45:00 CET 2015, Time: ,Tue Dec 22 20:45:00 CET 2015, Event: ,Buxton v Pinxton FC, Favorite: ,Buxton, 2662204   size:2.57,Price: ,1.18,Pinxton FC, 10648752   size:5.88,Price: ,4.5,The Draw, 58805   size:4.09,Price: ,3.1,x
1.122316602, Sport: ,Handball, Time: ,Tue Dec 22 19:00:00 CET 2015, Time: ,Tue Dec 22 19:00:00 CET 2015, Event: ,Ricoh v Guif, Favorite: ,Draw, 330157   size:3.0,Price: ,1.04,Ricoh, 8836769   size:5.05,Price: ,2.5,Guif, 370062   size:3.89,Price: ,1.83,x
1.122300818, Sport: ,Ice Hockey, Time: ,Tue Dec 22 14:30:00 CET 2015, Time: ,Tue Dec 22 14:30:00 CET 2015, Event: ,Salavat v Dynamo Moscow, Favorite: ,Salavat, 2304930   size:11.69,Price: ,2.18,Dynamo Moscow, 1252378   size:55.0,Price: ,2.9,Tie, 60104   size:55.0,Price: ,4.3,ok
1.122295620, Sport: ,Soccer, Time: ,Tue Dec 22 15:00:00 CET 2015, Time: ,Tue Dec 22 15:00:00 CET 2015, Event: ,USM Alger U21 v MC Alger U21, Favorite: ,USM Alger U21, 8166411   size:2.99,Price: ,2.14,MC Alger U21, 8126449   size:2.22,Price: ,2.88,The Draw, 58805   size:2.03,Price: ,3.15,x
1.122328276, Sport: ,Soccer, Time: ,Tue Dec 22 20:45:00 CET 2015, Time: ,Tue Dec 22 20:45:00 CET 2015, Event: ,Worcester v Southport, Favorite: ,Southport, 18568   size:5.0,Price: ,2.28,Worcester, 1034121   size:4.61,Price: ,3.35,The Draw, 58805   size:5.0,Price: ,3.45,ok
1.122361170, Sport: ,Tennis, Time: ,Tue Dec 22 08:30:00 CET 2015, Time: ,Tue Dec 22 08:30:00 CET 2015, Event: ,Anastasia Smirnova v Yifei Yang, Favorite: ,Anastasia Smirnova, 9635047   size:10.14,Price: ,1.05,Yifei Yang, 9633612   size:10.14,Price: ,1.05,ok
1.122316606, Sport: ,Handball, Time: ,Tue Dec 22 19:00:00 CET 2015, Time: ,Tue Dec 22 19:00:00 CET 2015, Event: ,Lugi v Skovde, Favorite: ,Lugi, 2930210   size:3.0,Price: ,1.04,Skovde, 330154   size:2.62,Price: ,1.31,Draw, 330157   size:2.62,Price: ,1.31,x
1.122323029, Sport: ,Handball, Time: ,Tue Dec 22 20:15:00 CET 2015, Time: ,Tue Dec 22 20:15:00 CET 2015, Event: ,Stuttgart v Fuchse Berlin, Favorite: ,Draw, 330157   size:18.0,Price: ,1.05,Stuttgart, 10174885   size:3.79,Price: ,1.69,Fuchse Berlin, 2476365   size:12.81,Price: ,1.39,x
1.122356824, Sport: ,Basketball, Time: ,Wed Dec 23 01:05:00 CET 2015, Time: ,Wed Dec 23 01:05:00 CET 2015, Event: ,Memphis @ Philadelphia, Favorite: ,Memphis, 119812   size:5.0,Price: ,1.05,Philadelphia, 13103   size:4.58,Price: ,2.0,ok
1.122300823, Sport: ,Ice Hockey, Time: ,Tue Dec 22 14:30:00 CET 2015, Time: ,Tue Dec 22 14:30:00 CET 2015, Event: ,Sibir v Avangard, Favorite: ,Sibir, 2285014   size:59.0,Price: ,2.46,Avangard, 2558172   size:67.0,Price: ,2.6,Tie, 60104   size:62.0,Price: ,3.9,x
