1.122360663, Sport: ,Tennis, Time: ,Tue Dec 22 05:30:00 CET 2015, Time: ,Tue Dec 22 05:30:00 CET 2015, Event: ,Xinyu Gao v Irina Khromacheva, Favorite: ,Irina Khromacheva, 6092292   size:7.69,Price: ,1.17,Xinyu Gao, 9419239   size:28.43,Price: ,5.8,ok
1.122360267, Sport: ,Tennis, Time: ,Tue Dec 22 04:30:00 CET 2015, Time: ,Tue Dec 22 04:30:00 CET 2015, Event: ,Yan Wang v Ying Zhang, Favorite: ,Yan Wang, 8938265   size:2.63,Price: ,1.47,Ying Zhang, 8943899   size:7.93,Price: ,2.5,ok
1.122356163, Sport: ,Basketball, Time: ,Tue Dec 22 18:00:00 CET 2015, Time: ,Tue Dec 22 18:00:00 CET 2015, Event: ,Prievidza v Inter Bratislava , Favorite: ,Prievidza, 6719644   size:5.0,Price: ,1.05,Inter Bratislava, 6719594   size:5.0,Price: ,1.05,ok
1.122360661, Sport: ,Soccer, Time: ,Mon Dec 21 20:45:00 CET 2015, Time: ,Mon Dec 21 20:45:00 CET 2015, Event: ,Sutton Utd v Concord Rangers, Favorite: ,Sutton Utd, 1034133   size:8.53,Price: ,1.88,Concord Rangers, 2870971   size:10.0,Price: ,4.6,The Draw, 58805   size:46.5,Price: ,3.85,ok
1.122355910, Sport: ,Basketball, Time: ,Tue Dec 22 19:04:00 CET 2015, Time: ,Tue Dec 22 19:04:00 CET 2015, Event: ,Uppsala v Nassjo, Favorite: ,Uppsala, 7037206   size:5.0,Price: ,1.05,Nassjo, 7735757   size:5.0,Price: ,1.05,ok
1.122357658, Sport: ,Soccer, Time: ,Tue Dec 22 12:00:00 CET 2015, Time: ,Tue Dec 22 12:00:00 CET 2015, Event: ,Portimonense SC U19 v CD Nacional Funchal U19, Favorite: ,CD Nacional Funchal U19, 6327868   size:2.55,Price: ,2.36,Portimonense SC U19, 6327803   size:2.55,Price: ,2.58,The Draw, 58805   size:31.73,Price: ,3.15,ok
1.122357535, Sport: ,Soccer, Time: ,Tue Dec 22 16:00:00 CET 2015, Time: ,Tue Dec 22 16:00:00 CET 2015, Event: ,UD Leiria U19 v Torreense Futebol U19, Favorite: ,UD Leiria U19, 6327867   size:2.55,Price: ,2.08,Torreense Futebol U19, 7650262   size:37.49,Price: ,2.82,The Draw, 58805   size:30.32,Price: ,3.25,ok
1.122352883, Sport: ,Basketball, Time: ,Tue Dec 22 02:05:00 CET 2015, Time: ,Tue Dec 22 02:05:00 CET 2015, Event: ,Portland @ Atlanta, Favorite: ,Atlanta, 13114   size:3822.73,Price: ,1.17,Portland, 13129   size:87.89,Price: ,6.2,ok
1.122300803, Sport: ,Ice Hockey, Time: ,Tue Dec 22 13:00:00 CET 2015, Time: ,Tue Dec 22 13:00:00 CET 2015, Event: ,Metallurg Nk v Barys, Favorite: ,Barys, 3328562   size:121.87,Price: ,2.12,Metallurg Nk, 3599244   size:62.0,Price: ,2.92,Tie, 60104   size:62.0,Price: ,4.4,ok
1.122115289, Sport: ,Darts, Time: ,Mon Dec 21 20:10:00 CET 2015, Time: ,Mon Dec 21 20:10:00 CET 2015, Event: ,Warrick Scheffer v John Michael, Favorite: ,John Michael, 5707917   size:176.19,Price: ,1.42,Warrick Scheffer, 10587670   size:38.04,Price: ,3.3,ok
1.122357254, Sport: ,Soccer, Time: ,Tue Dec 22 16:00:00 CET 2015, Time: ,Tue Dec 22 16:00:00 CET 2015, Event: ,GS Loures U19 v Academica U19, Favorite: ,Academica U19, 6637860   size:2.55,Price: ,1.99,GS Loures U19, 10168853   size:35.17,Price: ,2.94,The Draw, 58805   size:29.03,Price: ,3.35,ok
1.122357781, Sport: ,Soccer, Time: ,Tue Dec 22 16:00:00 CET 2015, Time: ,Tue Dec 22 16:00:00 CET 2015, Event: ,CF Os Belenenses U19 v Benfica U19, Favorite: ,CF Os Belenenses U19, 7152014   size:2.55,Price: ,2.28,Benfica U19, 5373197   size:47.38,Price: ,2.44,The Draw, 58805   size:30.32,Price: ,3.25,x
1.122306078, Sport: ,Ice Hockey, Time: ,Tue Dec 22 19:00:00 CET 2015, Time: ,Tue Dec 22 19:00:00 CET 2015, Event: ,Karlskoga v Vasteras, Favorite: ,Karlskoga, 6267380   size:5.95,Price: ,1.15,Vasteras, 316429   size:5.95,Price: ,1.15,Tie, 60104   size:5.95,Price: ,3.7,ok
1.122359602, Sport: ,Soccer, Time: ,Mon Dec 21 20:45:00 CET 2015, Time: ,Mon Dec 21 20:45:00 CET 2015, Event: ,Thamesmead Town FC v Hornchurch, Favorite: ,Hornchurch, 598920   size:9.8,Price: ,2.24,Thamesmead Town FC, 7794920   size:2.55,Price: ,2.76,The Draw, 58805   size:5.94,Price: ,3.7,x
1.122300808, Sport: ,Ice Hockey, Time: ,Tue Dec 22 15:00:00 CET 2015, Time: ,Tue Dec 22 15:00:00 CET 2015, Event: ,Metallurg Mg v Vityaz, Favorite: ,Metallurg Mg, 3343614   size:56.0,Price: ,1.48,Vityaz, 2551763   size:27.85,Price: ,5.9,Tie, 60104   size:61.0,Price: ,5.7,ok
1.122294680, Sport: ,Ice Hockey, Time: ,Tue Dec 22 17:20:00 CET 2015, Time: ,Tue Dec 22 17:20:00 CET 2015, Event: ,Plzen v Liberec, Favorite: ,Plzen, 563267   size:37.53,Price: ,1.94,Liberec, 563262   size:37.53,Price: ,2.08,Tie, 60104   size:37.53,Price: ,4.5,x
1.122298122, Sport: ,Soccer, Time: ,Tue Dec 22 19:00:00 CET 2015, Time: ,Tue Dec 22 19:00:00 CET 2015, Event: ,FC Ashdod v Maccabi Kiryat Ata, Favorite: ,FC Ashdod, 6145706   size:68.27,Price: ,1.22,Maccabi Kiryat Ata, 9445040   size:8.74,Price: ,8.8,The Draw, 58805   size:19.49,Price: ,4.5,ok
1.122360270, Sport: ,Tennis, Time: ,Tue Dec 22 03:00:00 CET 2015, Time: ,Tue Dec 22 03:00:00 CET 2015, Event: ,Kwan Yau NG v Tori Kinard, Favorite: ,Tori Kinard, 6564416   size:2048.08,Price: ,1.02,Kwan Yau Ng, 8824373   size:4.09,Price: ,11.0,ok
1.122360271, Sport: ,Tennis, Time: ,Tue Dec 22 06:00:00 CET 2015, Time: ,Tue Dec 22 06:00:00 CET 2015, Event: ,Haruka Kaji v Zoe Gwen Scandalis, Favorite: ,Haruka Kaji, 8887201   size:97.48,Price: ,1.42,Zoe Gwen Scandalis, 5722780   size:39.36,Price: ,2.04,ok
1.122254021, Sport: ,Soccer, Time: ,Mon Dec 21 19:55:00 CET 2015, Time: ,Mon Dec 21 19:55:00 CET 2015, Event: ,Maccabi Tel Aviv v Hapoel Beer Sheva, Favorite: ,Hapoel Beer Sheva, 844519   size:114.55,Price: ,2.06,Maccabi Tel Aviv, 197970   size:351.58,Price: ,3.8,The Draw, 58805   size:32.48,Price: ,3.75,ok
1.122360274, Sport: ,Tennis, Time: ,Tue Dec 22 04:30:00 CET 2015, Time: ,Tue Dec 22 04:30:00 CET 2015, Event: ,Amy Zhu v Xinyu Jiang, Favorite: ,Amy Zhu, 9629413   size:2.55,Price: ,1.8,Xinyu Jiang, 9634383   size:2.55,Price: ,1.8,x
1.122360670, Sport: ,Tennis, Time: ,Tue Dec 22 05:30:00 CET 2015, Time: ,Tue Dec 22 05:30:00 CET 2015, Event: ,Jaipet Anontaweesil v Kaia Kanepi, Favorite: ,Kaia Kanepi, 2250864   size:4195.71,Price: ,1.01,Jaipet Anontaweesil, 10347401   size:7.15,Price: ,12.5,ok
1.122352928, Sport: ,Basketball, Time: ,Tue Dec 22 11:00:00 CET 2015, Time: ,Tue Dec 22 11:00:00 CET 2015, Event: ,Changwon Sakers v Seoul Knights, Favorite: ,Changwon Sakers, 10276571   size:5.0,Price: ,1.05,Seoul Knights, 7954787   size:5.0,Price: ,1.05,x
1.122294687, Sport: ,Ice Hockey, Time: ,Tue Dec 22 18:00:00 CET 2015, Time: ,Tue Dec 22 18:00:00 CET 2015, Event: ,Mountfield HK v Litvinov, Favorite: ,Mountfield HK, 7577373   size:10.95,Price: ,1.19,Litvinov, 563270   size:5.0,Price: ,3.55,Tie, 60104   size:53.0,Price: ,4.2,ok
1.122360272, Sport: ,Tennis, Time: ,Tue Dec 22 03:00:00 CET 2015, Time: ,Tue Dec 22 03:00:00 CET 2015, Event: ,Dan NI Wang v Angelina Zhuravleva, Favorite: ,Angelina Zhuravleva, 9627646   size:237.58,Price: ,1.13,Dan Ni Wang, 9627485   size:8.56,Price: ,2.46,ok
1.122360273, Sport: ,Tennis, Time: ,Tue Dec 22 04:30:00 CET 2015, Time: ,Tue Dec 22 04:30:00 CET 2015, Event: ,Chihiro Muramatsu v Natsumi Chimura, Favorite: ,Chihiro Muramatsu, 8887197   size:2.55,Price: ,1.52,Natsumi Chimura, 7750547   size:2.55,Price: ,2.28,ok
1.122351206, Sport: ,Soccer, Time: ,Tue Dec 22 14:30:00 CET 2015, Time: ,Tue Dec 22 14:30:00 CET 2015, Event: ,Boluspor v Tepecikspor, Favorite: ,Boluspor, 2553026   size:4.17,Price: ,1.68,Tepecikspor, 6641628   size:3.21,Price: ,4.1,The Draw, 58805   size:15.05,Price: ,3.55,ok
1.122357309, Sport: ,Soccer, Time: ,Tue Dec 22 16:00:00 CET 2015, Time: ,Tue Dec 22 16:00:00 CET 2015, Event: ,AD Oeiras U19 v Casa Pia AC U19, Favorite: ,Casa Pia AC U19, 6327830   size:55.03,Price: ,2.24,AD Oeiras U19, 7636049   size:44.3,Price: ,2.54,The Draw, 58805   size:31.73,Price: ,3.15,x
1.122316036, Sport: ,Volleyball, Time: ,Tue Dec 22 17:00:00 CET 2015, Time: ,Tue Dec 22 17:00:00 CET 2015, Event: ,Pamvohaikos v GS Lamia, Favorite: ,Pamvohaikos, 5894225   size:2.72,Price: ,1.03,GS Lamia, 1371922   size:2.72,Price: ,1.03,ok
1.122352773, Sport: ,Basketball, Time: ,Tue Dec 22 02:05:00 CET 2015, Time: ,Tue Dec 22 02:05:00 CET 2015, Event: ,Charlotte @ Houston, Favorite: ,Houston, 13123   size:115.56,Price: ,1.69,Charlotte, 13110   size:12.23,Price: ,2.32,ok
1.122360669, Sport: ,Tennis, Time: ,Tue Dec 22 07:00:00 CET 2015, Time: ,Tue Dec 22 07:00:00 CET 2015, Event: ,Mari Osaka v Makoto Ninomiya, Favorite: ,Makoto Ninomiya, 7750118   size:58.37,Price: ,1.85,Mari Osaka, 8733926   size:2.55,Price: ,2.04,ok
1.122254818, Sport: ,Soccer, Time: ,Mon Dec 21 20:00:00 CET 2015, Time: ,Mon Dec 21 20:00:00 CET 2015, Event: ,Belenenses v Boavista, Favorite: ,Belenenses, 48786   size:344.0,Price: ,1.39,Boavista, 10761   size:119.23,Price: ,12.0,The Draw, 58805   size:2.72,Price: ,4.9,ok
1.122357543, Sport: ,Soccer, Time: ,Tue Dec 22 13:30:00 CET 2015, Time: ,Tue Dec 22 13:30:00 CET 2015, Event: ,Hapoel Nahalat Yehuda v Hapoel Pardesya-Noam, Favorite: ,Hapoel Nahalat Yehuda, 10397980   size:3.73,Price: ,1.16,Hapoel Pardesya-Noam, 10613360   size:3.73,Price: ,1.16,The Draw, 58805   size:4.09,Price: ,3.1,x
1.122316032, Sport: ,Volleyball, Time: ,Tue Dec 22 17:00:00 CET 2015, Time: ,Tue Dec 22 17:00:00 CET 2015, Event: ,Panachaiki GE v PAOK Thessaloniki, Favorite: ,Panachaiki GE, 8049806   size:2.72,Price: ,1.03,PAOK Thessaloniki, 1359847   size:2.72,Price: ,1.03,x
1.122316031, Sport: ,Volleyball, Time: ,Tue Dec 22 17:00:00 CET 2015, Time: ,Tue Dec 22 17:00:00 CET 2015, Event: ,Olympiakos v AO Kifisias, Favorite: ,Olympiakos, 1107070   size:2.72,Price: ,1.03,AO Kifisias, 2569563   size:2.72,Price: ,1.03,x
1.122357144, Sport: ,Soccer, Time: ,Tue Dec 22 16:00:00 CET 2015, Time: ,Tue Dec 22 16:00:00 CET 2015, Event: ,Rio Ave FC U19 v Boavista Porto U19, Favorite: ,Rio Ave FC U19, 6810724   size:68.24,Price: ,1.33,Boavista Porto U19, 6327841   size:13.92,Price: ,5.9,The Draw, 58805   size:5.0,Price: ,4.1,ok
1.122358002, Sport: ,Soccer, Time: ,Tue Dec 22 12:00:00 CET 2015, Time: ,Tue Dec 22 12:00:00 CET 2015, Event: ,Bnei Yeechalal Rehovot v Hakoah Ramat Gan, Favorite: ,Hakoah Ramat Gan, 5195919   size:68.24,Price: ,1.67,Bnei Yeechalal Rehovot, 10192454   size:22.0,Price: ,4.1,The Draw, 58805   size:5.45,Price: ,3.3,ok
1.122295380, Sport: ,Soccer, Time: ,Tue Dec 22 14:00:00 CET 2015, Time: ,Tue Dec 22 14:00:00 CET 2015, Event: ,Brighton U21 v Fulham U21, Favorite: ,Brighton U21, 6865403   size:59.26,Price: ,1.15,Fulham U21, 6721906   size:59.26,Price: ,1.15,The Draw, 58805   size:4.09,Price: ,3.1,x
1.122294695, Sport: ,Ice Hockey, Time: ,Tue Dec 22 18:00:00 CET 2015, Time: ,Tue Dec 22 18:00:00 CET 2015, Event: ,Kometa Brno v Karlovy Vary, Favorite: ,Tie, 60104   size:4.57,Price: ,1.12,Kometa Brno, 3304802   size:3.92,Price: ,1.14,Karlovy Vary, 1366079   size:5.95,Price: ,1.95,ok
1.122352816, Sport: ,Basketball, Time: ,Tue Dec 22 02:35:00 CET 2015, Time: ,Tue Dec 22 02:35:00 CET 2015, Event: ,Indiana @ San Antonio, Favorite: ,San Antonio, 13121   size:1740.47,Price: ,1.23,Indiana, 13116   size:10.06,Price: ,5.0,ok
1.122254474, Sport: ,Soccer, Time: ,Mon Dec 21 19:30:00 CET 2015, Time: ,Mon Dec 21 19:30:00 CET 2015, Event: ,Steaua Bucharest v ACS Poli Timisoara, Favorite: ,Steaua Bucharest, 489080   size:2336.42,Price: ,1.17,ACS Poli Timisoara, 6809287   size:16.48,Price: ,26.0,The Draw, 58805   size:8.04,Price: ,7.6,ok
1.122351212, Sport: ,Soccer, Time: ,Tue Dec 22 12:00:00 CET 2015, Time: ,Tue Dec 22 12:00:00 CET 2015, Event: ,Etimesgut v Torku Konyaspor, Favorite: ,Torku Konyaspor, 6553233   size:4.54,Price: ,1.21,Etimesgut, 5258521   size:5.43,Price: ,6.2,The Draw, 58805   size:13.14,Price: ,4.2,ok
1.122254590, Sport: ,Soccer, Time: ,Mon Dec 21 20:30:00 CET 2015, Time: ,Mon Dec 21 20:30:00 CET 2015, Event: ,Ath Bilbao B v Lugo, Favorite: ,Ath Bilbao B, 4943238   size:59.05,Price: ,2.5,Lugo, 2081063   size:1175.21,Price: ,3.45,The Draw, 58805   size:1391.08,Price: ,3.15,x
1.122361528, Sport: ,Tennis, Time: ,Tue Dec 22 08:30:00 CET 2015, Time: ,Tue Dec 22 08:30:00 CET 2015, Event: ,Vitalii Shcherba v Colin Van Beem, Favorite: ,Vitalii Shcherba, 7364124   size:6.93,Price: ,1.08,Colin Van Beem, 8813426   size:6.93,Price: ,1.08,x
1.122249328, Sport: ,Soccer, Time: ,Tue Dec 22 17:00:00 CET 2015, Time: ,Tue Dec 22 17:00:00 CET 2015, Event: ,Al Ahly v Haras El Hodood, Favorite: ,Al Ahly, 1328423   size:3.73,Price: ,1.34,Haras El Hodood, 5168506   size:2.53,Price: ,9.2,The Draw, 58805   size:4.94,Price: ,4.0,ok
1.122304029, Sport: ,Ice Hockey, Time: ,Tue Dec 22 03:05:00 CET 2015, Time: ,Tue Dec 22 03:05:00 CET 2015, Event: ,Toronto @ Colorado, Favorite: ,Colorado, 2108117   size:246.64,Price: ,2.2,Toronto, 2108073   size:554.84,Price: ,3.05,Tie, 60104   size:102.03,Price: ,4.1,x
1.122254008, Sport: ,Soccer, Time: ,Mon Dec 21 20:05:00 CET 2015, Time: ,Mon Dec 21 20:05:00 CET 2015, Event: ,Chelsea U21 v Middlesbrough U21, Favorite: ,Middlesbrough U21, 6601837   size:3.28,Price: ,1.04,Chelsea U21, 6689721   size:219.79,Price: ,1.15,The Draw, 58805   size:5.0,Price: ,2.2,x
1.122323171, Sport: ,Basketball, Time: ,Tue Dec 22 12:35:00 CET 2015, Time: ,Tue Dec 22 12:35:00 CET 2015, Event: ,Shenzhen New Century Le v Shandong, Favorite: ,Dongguan, 10466369   size:5.0,Price: ,1.05,Shandong, 8926903   size:5.0,Price: ,1.05,x
1.122295675, Sport: ,Soccer, Time: ,Tue Dec 22 18:00:00 CET 2015, Time: ,Tue Dec 22 18:00:00 CET 2015, Event: ,USM Alger v MC Alger, Favorite: ,USM Alger, 6505229   size:2.69,Price: ,2.04,MC Alger, 5177434   size:4.23,Price: ,3.2,The Draw, 58805   size:26.74,Price: ,3.2,x
1.122295797, Sport: ,Soccer, Time: ,Tue Dec 22 17:00:00 CET 2015, Time: ,Tue Dec 22 17:00:00 CET 2015, Event: ,Arab Contractors v El Shorta, Favorite: ,Arab Contractors, 5170862   size:3.99,Price: ,1.14,El Shorta, 6021913   size:3.99,Price: ,1.14,The Draw, 58805   size:4.09,Price: ,3.05,x
1.122346271, Sport: ,Basketball, Time: ,Tue Dec 22 17:00:00 CET 2015, Time: ,Tue Dec 22 17:00:00 CET 2015, Event: ,CSKA Moscow v Nilan Bisons, Favorite: ,CSKA Moscow, 266272   size:0.0,Price: ,0.0,Nilan Bisons, 7749519   size:3.16,Price: ,1.04,ok
1.122352826, Sport: ,Basketball, Time: ,Tue Dec 22 01:35:00 CET 2015, Time: ,Tue Dec 22 01:35:00 CET 2015, Event: ,Minnesota @ Boston, Favorite: ,Boston, 13108   size:293.0,Price: ,1.27,Minnesota, 13118   size:20.3,Price: ,4.4,ok
1.122254004, Sport: ,Soccer, Time: ,Mon Dec 21 20:00:00 CET 2015, Time: ,Mon Dec 21 20:00:00 CET 2015, Event: ,Casertana v Messina, Favorite: ,Casertana, 5727546   size:33.84,Price: ,1.77,Messina, 60301   size:51.47,Price: ,6.4,The Draw, 58805   size:252.55,Price: ,3.4,ok
1.122300873, Sport: ,Ice Hockey, Time: ,Tue Dec 22 18:30:00 CET 2015, Time: ,Tue Dec 22 18:30:00 CET 2015, Event: ,Medvescak Zagreb v Dinamo Riga, Favorite: ,Medvescak Zagreb, 4182882   size:63.0,Price: ,2.22,Dinamo Riga, 3312399   size:63.0,Price: ,2.86,Tie, 60104   size:63.0,Price: ,4.1,x
1.122093181, Sport: ,Darts, Time: ,Mon Dec 21 21:00:00 CET 2015, Time: ,Mon Dec 21 21:00:00 CET 2015, Event: ,Robert Thornton v Alan Norris, Favorite: ,Robert Thornton, 2658190   size:1576.47,Price: ,1.56,Alan Norris, 3053122   size:327.08,Price: ,2.74,x
1.122356914, Sport: ,Soccer, Time: ,Tue Dec 22 18:35:00 CET 2015, Time: ,Tue Dec 22 18:35:00 CET 2015, Event: ,Beitar Tel Aviv Ramla v Hapoel Petach Tikva, Favorite: ,Hapoel Petach Tikva, 6094761   size:9.44,Price: ,2.18,Beitar Tel Aviv Ramla, 6021023   size:4.57,Price: ,2.86,The Draw, 58805   size:2.55,Price: ,3.35,x
1.122351224, Sport: ,Soccer, Time: ,Tue Dec 22 18:00:00 CET 2015, Time: ,Tue Dec 22 18:00:00 CET 2015, Event: ,Mersin Idman Yurdu v Rizespor, Favorite: ,Rizespor, 113643   size:6.44,Price: ,2.56,Mersin Idman Yurdu, 508779   size:7.54,Price: ,2.6,The Draw, 58805   size:3.41,Price: ,3.15,x
1.122352711, Sport: ,Basketball, Time: ,Mon Dec 21 19:30:00 CET 2015, Time: ,Mon Dec 21 19:30:00 CET 2015, Event: ,Hapoel Tel Aviv v Ironi Nes Ziona, Favorite: ,Hapoel Tel Aviv, 7758962   size:199.7,Price: ,1.16,Ironi Nes Ziona, 7758968   size:7.0,Price: ,4.5,x
1.122361550, Sport: ,Tennis, Time: ,Tue Dec 22 08:30:00 CET 2015, Time: ,Tue Dec 22 08:30:00 CET 2015, Event: ,Denys Mylokostov v Franjo Raspudic, Favorite: ,Denys Mylokostov, 9625471   size:6.93,Price: ,1.08,Franjo Raspudic, 9625198   size:6.93,Price: ,1.08,x
1.122352839, Sport: ,Basketball, Time: ,Tue Dec 22 01:35:00 CET 2015, Time: ,Tue Dec 22 01:35:00 CET 2015, Event: ,Orlando @ New York, Favorite: ,New York, 13106   size:356.67,Price: ,1.73,Orlando, 13104   size:85.6,Price: ,2.34,x
1.122316181, Sport: ,Volleyball, Time: ,Tue Dec 22 09:00:00 CET 2015, Time: ,Tue Dec 22 09:00:00 CET 2015, Event: ,Korea Expressway v KGC Pro VC, Favorite: ,Korea Expressway, 10451170   size:2.55,Price: ,1.18,KGC Pro VC, 10391695   size:2.55,Price: ,5.4,x
1.122303953, Sport: ,Ice Hockey, Time: ,Tue Dec 22 01:05:00 CET 2015, Time: ,Tue Dec 22 01:05:00 CET 2015, Event: ,Washington @ Carolina, Favorite: ,Washington, 2109756   size:5.95,Price: ,2.36,Carolina, 2108027   size:2.03,Price: ,3.15,Tie, 60104   size:6.66,Price: ,3.85,ok
1.122199191, Sport: ,American Football, Time: ,Mon Dec 21 20:30:00 CET 2015, Time: ,Mon Dec 21 20:30:00 CET 2015, Event: ,Western Kentucky v South Florida, Favorite: ,Western Kentucky, 3334986   size:6.82,Price: ,1.71,South Florida, 567127   size:178.76,Price: ,2.3,ok
1.122343457, Sport: ,Basketball, Time: ,Tue Dec 22 19:00:00 CET 2015, Time: ,Tue Dec 22 19:00:00 CET 2015, Event: ,Cibona v Cedevita, Favorite: ,Cedevita, 4229279   size:19.13,Price: ,1.47,Cibona, 767514   size:15.68,Price: ,2.78,ok
1.122346328, Sport: ,Basketball, Time: ,Tue Dec 22 17:30:00 CET 2015, Time: ,Tue Dec 22 17:30:00 CET 2015, Event: ,Nizhny Novgorod v Astana, Favorite: ,Nizhny Novgorod, 5877533   size:2.55,Price: ,1.18,Astana, 5877769   size:2.55,Price: ,1.9,ok
