1.119684216, Sport: ,Tennis, Time: ,Sat Jul 25 09:30:00 CEST 2015, Time: ,Sat Jul 25 09:30:00 CEST 2015, Event: ,M Linzer v Calvin Hemery, Favorite: ,Calvin Hemery, 7287667   size:2.67,Price: ,1.35,Michael Linzer, 7216260   size:21.18,Price: ,3.1,ok
1.119656940, Sport: ,Soccer, Time: ,Sat Jul 25 13:00:00 CEST 2015, Time: ,Sat Jul 25 13:00:00 CEST 2015, Event: ,KCCA FC v Al Malakia FC, Favorite: ,Al Malakia FC, 10009440   size:139.88,Price: ,1.06,The Draw, 58805   size:5.65,Price: ,1.25,x
1.119683927, Sport: ,Tennis, Time: ,Sat Jul 25 13:00:00 CEST 2015, Time: ,Sat Jul 25 13:00:00 CEST 2015, Event: ,J Nieminen v Lamasine, Favorite: ,Jarkko Nieminen, 2257304   size:3.19,Price: ,1.21,Tristan Lamasine, 8428332   size:8.19,Price: ,5.5,x
1.119652104, Sport: ,Soccer, Time: ,Sat Jul 25 14:30:00 CEST 2015, Time: ,Sat Jul 25 14:30:00 CEST 2015, Event: ,Verl v SC Roland Beckum, Favorite: ,Verl, 4901988   size:2.3,Price: ,1.63,The Draw, 58805   size:56.45,Price: ,3.55,SC Roland Beckum, 8986538   size:48.82,Price: ,3.95,x
1.119684224, Sport: ,Tennis, Time: ,Sat Jul 25 11:15:00 CEST 2015, Time: ,Sat Jul 25 11:15:00 CEST 2015, Event: ,K De Schepper v K Dmitriev, Favorite: ,Kenny De Schepper, 5617034   size:2.91,Price: ,1.28,Kirill Dmitriev, 8304042   size:15.59,Price: ,3.5,ok
1.119608517, Sport: ,Soccer, Time: ,Sat Jul 25 15:30:00 CEST 2015, Time: ,Sat Jul 25 15:30:00 CEST 2015, Event: ,Honved v MTK Budapest, Favorite: ,Honved, 865345   size:177.45,Price: ,2.74,MTK Budapest, 473659   size:56.99,Price: ,2.76,The Draw, 58805   size:73.23,Price: ,3.15,ok
1.119606977, Sport: ,Cricket, Time: ,Sat Jul 25 11:00:00 CEST 2015, Time: ,Sat Jul 25 11:00:00 CEST 2015, Event: ,Scotland v Hong Kong, Favorite: ,Scotland, 152533   size:9.89,Price: ,1.54,Hong Kong, 247649   size:2.96,Price: ,2.52,ok
1.119658179, Sport: ,Soccer, Time: ,Sat Jul 25 14:00:00 CEST 2015, Time: ,Sat Jul 25 14:00:00 CEST 2015, Event: ,JJK Jyvaskyla U19 v FC Honka Espoo U19, Favorite: ,FC Honka Espoo U19, 7304602   size:139.88,Price: ,1.06,The Draw, 58805   size:5.65,Price: ,1.25,x
1.119654807, Sport: ,Soccer, Time: ,Sat Jul 25 11:00:00 CEST 2015, Time: ,Sat Jul 25 11:00:00 CEST 2015, Event: ,Ayeyawady Utd v Yangon Utd, Favorite: ,Yangon UTD, 7071157   size:2.55,Price: ,1.25,Ayeyawady Utd, 6217318   size:2.55,Price: ,1.92,The Draw, 58805   size:2.55,Price: ,3.35,x
1.119684193, Sport: ,Tennis, Time: ,Sat Jul 25 14:45:00 CEST 2015, Time: ,Sat Jul 25 14:45:00 CEST 2015, Event: ,Masur v T Daniel, Favorite: ,Taro Daniel, 8173434   size:87.7,Price: ,1.09,Daniel Masur, 8659524   size:25.99,Price: ,7.0,ok
1.119654406, Sport: ,Soccer, Time: ,Sat Jul 25 12:00:00 CEST 2015, Time: ,Sat Jul 25 12:00:00 CEST 2015, Event: ,Aab (Res) v Hobro IK (Res), Favorite: ,Hobro IK (Res), 8749422   size:139.88,Price: ,1.06,The Draw, 58805   size:5.65,Price: ,1.25,x
1.119658292, Sport: ,Soccer, Time: ,Sat Jul 25 11:00:00 CEST 2015, Time: ,Sat Jul 25 11:00:00 CEST 2015, Event: ,Honda FC v FC Maruyasu Okazaki, Favorite: ,Honda FC, 4233871   size:63.97,Price: ,1.16,The Draw, 58805   size:3.81,Price: ,6.6,FC Maruyasu Okazaki, 9335355   size:4.14,Price: ,8.2,ok
1.119654922, Sport: ,Soccer, Time: ,Sat Jul 25 11:15:00 CEST 2015, Time: ,Sat Jul 25 11:15:00 CEST 2015, Event: ,Ceres La Salle v Team Socceroo, Favorite: ,Ceres La Salle, 9225697   size:33.02,Price: ,1.06,The Draw, 58805   size:100.0,Price: ,16.0,Team Socceroo, 9233647   size:28.5,Price: ,75.0,ok
1.119684230, Sport: ,Tennis, Time: ,Sat Jul 25 09:30:00 CEST 2015, Time: ,Sat Jul 25 09:30:00 CEST 2015, Event: ,Antonio Veic v Y Marti, Favorite: ,Antonio Veic, 3186312   size:2.55,Price: ,1.43,Yann Marti, 4874457   size:32.55,Price: ,2.2,ok
1.119532224, Sport: ,Soccer, Time: ,Sat Jul 25 14:00:00 CEST 2015, Time: ,Sat Jul 25 14:00:00 CEST 2015, Event: ,Stuttgart Kickers v Fortuna Koln, Favorite: ,Stuttgart Kickers, 498562   size:139.56,Price: ,1.7,The Draw, 58805   size:118.8,Price: ,3.75,Fortuna Koln, 5790034   size:33.75,Price: ,6.2,ok
1.119534882, Sport: ,Soccer, Time: ,Sat Jul 25 12:00:00 CEST 2015, Time: ,Sat Jul 25 12:00:00 CEST 2015, Event: ,Kawasaki v Shimizu, Favorite: ,Kawasaki, 1080507   size:15.54,Price: ,1.68,The Draw, 58805   size:181.63,Price: ,4.4,Shimizu, 441086   size:14.21,Price: ,5.3,ok
1.119533430, Sport: ,Soccer, Time: ,Sat Jul 25 14:00:00 CEST 2015, Time: ,Sat Jul 25 14:00:00 CEST 2015, Event: ,Wuppertaler v Viktoria Koln, Favorite: ,Viktoria Koln, 6542379   size:2.17,Price: ,1.62,Wuppertaler, 498548   size:7.54,Price: ,3.5,The Draw, 58805   size:17.53,Price: ,3.55,ok
1.119534245, Sport: ,Soccer, Time: ,Sat Jul 25 15:30:00 CEST 2015, Time: ,Sat Jul 25 15:30:00 CEST 2015, Event: ,FSV Frankfurt v RB Leipzig, Favorite: ,RB Leipzig, 5340398   size:5.0,Price: ,1.97,The Draw, 58805   size:22.17,Price: ,3.6,FSV Frankfurt, 2486890   size:5.36,Price: ,4.3,ok
1.119683500, Sport: ,Tennis, Time: ,Sat Jul 25 14:45:00 CEST 2015, Time: ,Sat Jul 25 14:45:00 CEST 2015, Event: ,Paire v P Cuevas, Favorite: ,Pablo Cuevas, 2424953   size:287.73,Price: ,1.49,Benoit Paire, 3911345   size:65.07,Price: ,2.94,x
1.119530926, Sport: ,Soccer, Time: ,Sat Jul 25 12:00:00 CEST 2015, Time: ,Sat Jul 25 12:00:00 CEST 2015, Event: ,Pohang Steelers v Gwangju FC, Favorite: ,Pohang Steelers, 1363823   size:32.72,Price: ,1.89,The Draw, 58805   size:113.05,Price: ,3.55,Gwangju FC, 5348611   size:118.92,Price: ,4.7,x
1.119650068, Sport: ,Soccer, Time: ,Sat Jul 25 14:30:00 CEST 2015, Time: ,Sat Jul 25 14:30:00 CEST 2015, Event: ,Katwijk v Telstar, Favorite: ,Telstar, 67163   size:139.88,Price: ,1.06,The Draw, 58805   size:2.82,Price: ,1.25,x
1.119650981, Sport: ,Soccer, Time: ,Sat Jul 25 10:00:00 CEST 2015, Time: ,Sat Jul 25 10:00:00 CEST 2015, Event: ,Penzugyor SE v Budaors, Favorite: ,Budaors, 4985088   size:8.23,Price: ,1.53,The Draw, 58805   size:52.31,Price: ,3.75,Penzugyor SE, 10065009   size:42.36,Price: ,4.4,x
1.119538807, Sport: ,Soccer, Time: ,Sat Jul 25 14:00:00 CEST 2015, Time: ,Sat Jul 25 14:00:00 CEST 2015, Event: ,Kvarnby v IFK Berga, Favorite: ,Kvarnby, 5606279   size:4.42,Price: ,1.91,IFK Berga, 6507703   size:3.57,Price: ,3.5,The Draw, 58805   size:3.48,Price: ,3.8,ok
1.119658066, Sport: ,Soccer, Time: ,Sat Jul 25 13:00:00 CEST 2015, Time: ,Sat Jul 25 13:00:00 CEST 2015, Event: ,Nomme JK Kalju (W) v Tammeka Tartu ( W), Favorite: ,Tammeka Tartu ( W), 7385486   size:139.88,Price: ,1.06,The Draw, 58805   size:5.65,Price: ,1.25,ok
1.119566961, Sport: ,Cricket, Time: ,Sat Jul 25 11:30:00 CEST 2015, Time: ,Sat Jul 25 11:30:00 CEST 2015, Event: ,Nottinghamshire v Warwickshire, Favorite: ,Nottinghamshire, 2780   size:4.55,Price: ,1.76,Warwickshire, 2120   size:3.95,Price: ,2.06,ok
1.119538809, Sport: ,Soccer, Time: ,Sat Jul 25 14:00:00 CEST 2015, Time: ,Sat Jul 25 14:00:00 CEST 2015, Event: ,Vasteras IK v Enskede, Favorite: ,Enskede, 788771   size:2.79,Price: ,1.66,The Draw, 58805   size:3.63,Price: ,4.2,Vasteras IK, 799114   size:3.56,Price: ,4.5,x
1.119683909, Sport: ,Tennis, Time: ,Sat Jul 25 15:00:00 CEST 2015, Time: ,Sat Jul 25 15:00:00 CEST 2015, Event: ,Errani v K Knapp, Favorite: ,Sara Errani, 2309567   size:45.06,Price: ,1.72,Karin Knapp, 2328045   size:202.57,Price: ,2.34,x
1.119538139, Sport: ,Soccer, Time: ,Sat Jul 25 14:00:00 CEST 2015, Time: ,Sat Jul 25 14:00:00 CEST 2015, Event: ,Amberg v Nurnberg II, Favorite: ,Nurnberg II, 5576963   size:44.72,Price: ,2.64,Amberg, 9550072   size:43.4,Price: ,2.7,The Draw, 58805   size:41.04,Price: ,3.5,x
1.119538811, Sport: ,Soccer, Time: ,Sat Jul 25 14:00:00 CEST 2015, Time: ,Sat Jul 25 14:00:00 CEST 2015, Event: ,Rosengard v IFK Hassleholm, Favorite: ,Rosengard, 4619836   size:2.55,Price: ,1.45,The Draw, 58805   size:2.79,Price: ,3.8,IFK Hassleholm, 9371559   size:3.34,Price: ,6.4,x
1.119648029, Sport: ,Soccer, Time: ,Sat Jul 25 11:30:00 CEST 2015, Time: ,Sat Jul 25 11:30:00 CEST 2015, Event: ,Academica v Tondela, Favorite: ,Tondela, 4240339   size:4.47,Price: ,2.4,Academica, 203143   size:6.93,Price: ,2.66,The Draw, 58805   size:3.87,Price: ,3.45,x
1.119538813, Sport: ,Soccer, Time: ,Sat Jul 25 14:00:00 CEST 2015, Time: ,Sat Jul 25 14:00:00 CEST 2015, Event: ,Kortedala IF v Tvaakers, Favorite: ,Tvaakers, 7179560   size:2.55,Price: ,1.39,The Draw, 58805   size:6.85,Price: ,4.9,Kortedala IF, 9371569   size:3.22,Price: ,7.4,x
1.119675637, Sport: ,Tennis, Time: ,Sat Jul 25 13:00:00 CEST 2015, Time: ,Sat Jul 25 13:00:00 CEST 2015, Event: ,A Zverev v Robredo, Favorite: ,Tommy Robredo, 2257298   size:545.24,Price: ,1.42,Alexander Zverev, 7430944   size:5.0,Price: ,3.05,ok
1.119538815, Sport: ,Soccer, Time: ,Sat Jul 25 15:00:00 CEST 2015, Time: ,Sat Jul 25 15:00:00 CEST 2015, Event: ,Ange IF v Solleftea, Favorite: ,Ange IF, 8242770   size:2.55,Price: ,1.15,The Draw, 58805   size:7.11,Price: ,6.0,Solleftea, 6415350   size:20.62,Price: ,9.2,x
1.119535260, Sport: ,Soccer, Time: ,Sat Jul 25 15:00:00 CEST 2015, Time: ,Sat Jul 25 15:00:00 CEST 2015, Event: ,FC Ufa v Rostov, Favorite: ,Rostov, 503146   size:35.45,Price: ,2.58,The Draw, 58805   size:25.22,Price: ,3.15,FC Ufa, 6505028   size:150.34,Price: ,3.3,ok
1.119655902, Sport: ,Soccer, Time: ,Sat Jul 25 13:00:00 CEST 2015, Time: ,Sat Jul 25 13:00:00 CEST 2015, Event: ,Police United v Ayutthaya FC, Favorite: ,Ayutthaya FC, 8317080   size:139.88,Price: ,1.06,The Draw, 58805   size:2.82,Price: ,1.25,x
1.119534336, Sport: ,Soccer, Time: ,Sat Jul 25 13:00:00 CEST 2015, Time: ,Sat Jul 25 13:00:00 CEST 2015, Event: ,Greuther Furth v Karlsruhe, Favorite: ,Greuther Furth, 64375   size:46.95,Price: ,2.7,Karlsruhe, 113191   size:48.94,Price: ,2.9,The Draw, 58805   size:57.75,Price: ,3.35,ok
1.119593696, Sport: ,Soccer, Time: ,Sat Jul 25 13:35:00 CEST 2015, Time: ,Sat Jul 25 13:35:00 CEST 2015, Event: ,Shijiazhuang Yongchang v Guangzhou R&F, Favorite: ,Guangzhou R&F, 9211368   size:51.04,Price: ,2.6,Shijiazhuang Yongchang, 9279851   size:6.16,Price: ,2.92,The Draw, 58805   size:3.64,Price: ,3.5,x
1.119684286, Sport: ,Tennis, Time: ,Sat Jul 25 13:00:00 CEST 2015, Time: ,Sat Jul 25 13:00:00 CEST 2015, Event: ,Sonego v Perez Mota, Favorite: ,Lorenzo Sonego, 8826925   size:45.53,Price: ,1.03,Mauricio Perez Mota, 9260515   size:17.07,Price: ,1.08,ok
1.119684168, Sport: ,Tennis, Time: ,Sat Jul 25 12:00:00 CEST 2015, Time: ,Sat Jul 25 12:00:00 CEST 2015, Event: ,Montanes v Vanni, Favorite: ,Albert Montanes, 2263599   size:2.23,Price: ,1.62,Luca Vanni, 8681900   size:5.48,Price: ,2.44,ok
1.119532154, Sport: ,Soccer, Time: ,Sat Jul 25 14:00:00 CEST 2015, Time: ,Sat Jul 25 14:00:00 CEST 2015, Event: ,Preussen Munster v SG Sonnenhof, Favorite: ,Preussen Munster, 3235019   size:10.0,Price: ,1.96,The Draw, 58805   size:77.2,Price: ,3.45,SG Sonnenhof, 4069229   size:2.0,Price: ,4.6,x
1.119684169, Sport: ,Tennis, Time: ,Sat Jul 25 13:45:00 CEST 2015, Time: ,Sat Jul 25 13:45:00 CEST 2015, Event: ,Dzumhur v Gombos, Favorite: ,Damir Dzumhur, 7414058   size:3.14,Price: ,1.48,Norbert Gombos, 8173023   size:4.24,Price: ,2.86,x
1.119531509, Sport: ,Soccer, Time: ,Sat Jul 25 11:00:00 CEST 2015, Time: ,Sat Jul 25 11:00:00 CEST 2015, Event: ,JEF Utd (W) v Iga FC Kunoichi (W), Favorite: ,JEF Utd (W), 6044954   size:12.71,Price: ,1.56,Iga FC Kunoichi (W), 7420936   size:10.18,Price: ,3.35,The Draw, 58805   size:13.02,Price: ,3.5,x
1.119535708, Sport: ,Soccer, Time: ,Sat Jul 25 12:00:00 CEST 2015, Time: ,Sat Jul 25 12:00:00 CEST 2015, Event: ,Tosu v Shonan, Favorite: ,Tosu, 3455676   size:217.99,Price: ,2.56,Shonan, 4546954   size:37.95,Price: ,2.9,The Draw, 58805   size:11.07,Price: ,3.55,x
1.119657668, Sport: ,Soccer, Time: ,Sat Jul 25 12:00:00 CEST 2015, Time: ,Sat Jul 25 12:00:00 CEST 2015, Event: ,Ha Noi FC v Binh Phuoc, Favorite: ,Ha Noi FC, 7226986   size:5.0,Price: ,1.35,Binh Phuoc, 8459372   size:5.0,Price: ,2.22,The Draw, 58805   size:5.0,Price: ,3.05,ok
1.119531228, Sport: ,Soccer, Time: ,Sat Jul 25 15:00:00 CEST 2015, Time: ,Sat Jul 25 15:00:00 CEST 2015, Event: ,FC Honka Espoo (W) v Pallokissat Kuopio (W), Favorite: ,The Draw, 58805   size:2.55,Price: ,1.31,FC Honka Espoo (W), 6422504   size:5.92,Price: ,1.81,Pallokissat Kuopio (W), 6422506   size:5.92,Price: ,2.42,x
1.119531989, Sport: ,Soccer, Time: ,Sat Jul 25 14:00:00 CEST 2015, Time: ,Sat Jul 25 14:00:00 CEST 2015, Event: ,Hansa Rostock v Werder Bremen II, Favorite: ,Hansa Rostock, 44524   size:10.0,Price: ,2.24,The Draw, 58805   size:36.81,Price: ,3.4,Werder Bremen II, 9987568   size:4.12,Price: ,3.55,x
1.119536518, Sport: ,Soccer, Time: ,Sat Jul 25 15:00:00 CEST 2015, Time: ,Sat Jul 25 15:00:00 CEST 2015, Event: ,PS Kemi v EIF, Favorite: ,PS Kemi, 506019   size:276.02,Price: ,1.47,The Draw, 58805   size:8.95,Price: ,4.9,EIF, 502408   size:13.21,Price: ,7.6,ok
1.119657781, Sport: ,Soccer, Time: ,Sat Jul 25 11:00:00 CEST 2015, Time: ,Sat Jul 25 11:00:00 CEST 2015, Event: ,Nam Dinh FC v TP Ho Chi Minh FC, Favorite: ,TP Ho Chi Minh FC, 7302430   size:2.55,Price: ,1.42,Nam Dinh FC, 7313667   size:2.55,Price: ,2.04,The Draw, 58805   size:70.65,Price: ,3.05,x
1.119538787, Sport: ,Soccer, Time: ,Sat Jul 25 14:00:00 CEST 2015, Time: ,Sat Jul 25 14:00:00 CEST 2015, Event: ,Goslarer v Hamburg II, Favorite: ,Hamburg II, 5375314   size:17.66,Price: ,1.96,The Draw, 58805   size:13.42,Price: ,3.8,Goslarer, 6542386   size:12.85,Price: ,3.95,ok
1.119535430, Sport: ,Soccer, Time: ,Sat Jul 25 12:00:00 CEST 2015, Time: ,Sat Jul 25 12:00:00 CEST 2015, Event: ,Sendai v Kashiwa, Favorite: ,Sendai, 442179   size:32.88,Price: ,2.68,Kashiwa, 441080   size:327.09,Price: ,2.72,The Draw, 58805   size:127.22,Price: ,3.55,x
1.119535156, Sport: ,Soccer, Time: ,Sat Jul 25 11:00:00 CEST 2015, Time: ,Sat Jul 25 11:00:00 CEST 2015, Event: ,Kofu v Matsumoto, Favorite: ,Kofu, 1405179   size:841.87,Price: ,2.14,The Draw, 58805   size:28.4,Price: ,3.35,Matsumoto, 7081210   size:138.77,Price: ,3.95,x
1.119684290, Sport: ,Tennis, Time: ,Sat Jul 25 13:00:00 CEST 2015, Time: ,Sat Jul 25 13:00:00 CEST 2015, Event: ,Theiler v Dalla Valle, Favorite: ,Enrico Dalla Valle, 8998802   size:45.53,Price: ,1.03,ok
1.119538789, Sport: ,Soccer, Time: ,Sat Jul 25 15:00:00 CEST 2015, Time: ,Sat Jul 25 15:00:00 CEST 2015, Event: ,SW Rehden v TSV Havelse, Favorite: ,SW Rehden, 7458087   size:81.02,Price: ,2.4,TSV Havelse, 5340376   size:8.47,Price: ,3.0,The Draw, 58805   size:2.55,Price: ,3.5,x
1.119684294, Sport: ,Tennis, Time: ,Sat Jul 25 13:00:00 CEST 2015, Time: ,Sat Jul 25 13:00:00 CEST 2015, Event: ,Menezes v C Ramirez, Favorite: ,Joao Menezes, 8859238   size:45.53,Price: ,1.03,Cesar Ramirez, 2863142   size:17.07,Price: ,1.08,ok
1.119683880, Sport: ,Tennis, Time: ,Sat Jul 25 09:30:00 CEST 2015, Time: ,Sat Jul 25 09:30:00 CEST 2015, Event: ,Djamalov v Vasilevski, Favorite: ,Andrei Vasilevski, 6669327   size:5.46,Price: ,1.1,Anton Djamalov, 8826923   size:3.29,Price: ,7.4,ok
1.119684298, Sport: ,Tennis, Time: ,Sat Jul 25 14:45:00 CEST 2015, Time: ,Sat Jul 25 14:45:00 CEST 2015, Event: ,Ciurletti v Galovic, Favorite: ,Viktor Galovic, 7444791   size:45.53,Price: ,1.03,ok
1.119538781, Sport: ,Soccer, Time: ,Sat Jul 25 13:00:00 CEST 2015, Time: ,Sat Jul 25 13:00:00 CEST 2015, Event: ,Selanger FK v Bergnasets AIK, Favorite: ,Selanger FK, 6415352   size:2.55,Price: ,1.3,The Draw, 58805   size:3.17,Price: ,5.6,Bergnasets AIK, 9371568   size:5.98,Price: ,7.6,ok
1.119538783, Sport: ,Soccer, Time: ,Sat Jul 25 13:30:00 CEST 2015, Time: ,Sat Jul 25 13:30:00 CEST 2015, Event: ,Luckenwalde v Hertha Berlin II, Favorite: ,Hertha Berlin II, 6035884   size:7.91,Price: ,1.99,Luckenwalde, 9988837   size:67.08,Price: ,3.8,The Draw, 58805   size:9.89,Price: ,3.85,ok
1.119532322, Sport: ,Soccer, Time: ,Sat Jul 25 14:00:00 CEST 2015, Time: ,Sat Jul 25 14:00:00 CEST 2015, Event: ,Wehen Wiesbaden v Wurzburger Kickers, Favorite: ,Wehen Wiesbaden, 6500322   size:168.75,Price: ,2.44,Wurzburger Kickers, 6516913   size:460.65,Price: ,3.15,The Draw, 58805   size:4.58,Price: ,3.35,x
1.119538027, Sport: ,Soccer, Time: ,Sat Jul 25 13:30:00 CEST 2015, Time: ,Sat Jul 25 13:30:00 CEST 2015, Event: ,Hibernian v Rangers, Favorite: ,Hibernian, 9166   size:5.94,Price: ,2.5,Rangers, 56085   size:59.99,Price: ,2.94,The Draw, 58805   size:184.79,Price: ,3.45,x
1.119655374, Sport: ,Soccer, Time: ,Sat Jul 25 11:00:00 CEST 2015, Time: ,Sat Jul 25 11:00:00 CEST 2015, Event: ,Tampines Rovers (Res) v NFA Reds U18, Favorite: ,NFA Reds U18, 8390085   size:10.92,Price: ,1.08,The Draw, 58805   size:70.65,Price: ,3.2,x
1.119655498, Sport: ,Soccer, Time: ,Sat Jul 25 14:00:00 CEST 2015, Time: ,Sat Jul 25 14:00:00 CEST 2015, Event: ,Bobruichanka B (W) v Rigas Futbola Skola (W), Favorite: ,Rigas Futbola Skola (W), 6555402   size:139.88,Price: ,1.06,The Draw, 58805   size:2.82,Price: ,1.25,x
1.119658404, Sport: ,Soccer, Time: ,Sat Jul 25 15:00:00 CEST 2015, Time: ,Sat Jul 25 15:00:00 CEST 2015, Event: ,Okzhetpes v FC Astana, Favorite: ,FC Astana, 7391219   size:2.55,Price: ,1.74,The Draw, 58805   size:4.13,Price: ,3.45,Okzhetpes, 4007697   size:2.55,Price: ,4.6,ok
1.119658009, Sport: ,Soccer, Time: ,Sat Jul 25 15:30:00 CEST 2015, Time: ,Sat Jul 25 15:30:00 CEST 2015, Event: ,FC Infonet II v Nomme JK Kalju II, Favorite: ,FC Infonet II, 8866982   size:3.68,Price: ,1.26,The Draw, 58805   size:36.15,Price: ,5.5,Nomme JK Kalju II, 6581153   size:35.74,Price: ,10.5,x
1.119658122, Sport: ,Soccer, Time: ,Sat Jul 25 12:00:00 CEST 2015, Time: ,Sat Jul 25 12:00:00 CEST 2015, Event: ,Vasa IFK (W) v Aland United (W), Favorite: ,Aland United (W), 6384453   size:2097.99,Price: ,1.09,Vasa IFK (W), 7723230   size:282.6,Price: ,2.0,The Draw, 58805   size:141.3,Price: ,5.0,ok
1.119656189, Sport: ,Soccer, Time: ,Sat Jul 25 13:00:00 CEST 2015, Time: ,Sat Jul 25 13:00:00 CEST 2015, Event: ,Chonburi v Osotspa, Favorite: ,Chonburi, 2899298   size:3.01,Price: ,1.54,The Draw, 58805   size:3.72,Price: ,3.9,Osotspa, 9238044   size:4.43,Price: ,5.3,ok
1.119531284, Sport: ,Soccer, Time: ,Sat Jul 25 15:00:00 CEST 2015, Time: ,Sat Jul 25 15:00:00 CEST 2015, Event: ,Nice Futis Pori (W) v Tampereen Ilves (W), Favorite: ,Nice Futis Pori (W), 5664852   size:10.92,Price: ,1.07,The Draw, 58805   size:3.64,Price: ,1.29,Tampereen Ilves (W), 5615063   size:5.92,Price: ,1.34,x
1.119534791, Sport: ,Soccer, Time: ,Sat Jul 25 11:30:00 CEST 2015, Time: ,Sat Jul 25 11:30:00 CEST 2015, Event: ,Kashima v FC Tokyo, Favorite: ,Kashima, 441079   size:54.4,Price: ,1.99,The Draw, 58805   size:20.96,Price: ,3.8,FC Tokyo, 350849   size:119.84,Price: ,4.0,ok
