1.121663347, Sport: ,Soccer, Time: ,Thu Nov 12 12:00:00 CET 2015, Time: ,Thu Nov 12 12:00:00 CET 2015, Event: ,Metalurg Zaporizhya U19 v FK H-Z Uzh. U19, Favorite: ,Metalurg Zaporizhya U19, 6534953   size:6.82,Price: ,1.74,FK H-Z Uzh. U19, 6579711   size:2.55,Price: ,3.45,The Draw, 58805   size:2.55,Price: ,4.1,ok
1.121654808, Sport: ,Ice Hockey, Time: ,Thu Nov 12 16:00:00 CET 2015, Time: ,Thu Nov 12 16:00:00 CET 2015, Event: ,Lada v Salavat, Favorite: ,Salavat, 2304930   size:5.0,Price: ,1.88,Lada, 2484346   size:53.99,Price: ,3.6,Tie, 60104   size:60.0,Price: ,4.4,x
1.121764850, Sport: ,Tennis, Time: ,Thu Nov 12 13:10:00 CET 2015, Time: ,Thu Nov 12 13:10:00 CET 2015, Event: ,Liang/Wang v Lertpitaksinch/Plipuech, Favorite: ,Liang/Wang, 9128675   size:5.25,Price: ,1.24,Lertpitaksinch/Plipuech, 9220478   size:7.66,Price: ,3.95,ok
1.121759195, Sport: ,Soccer, Time: ,Thu Nov 12 14:00:00 CET 2015, Time: ,Thu Nov 12 14:00:00 CET 2015, Event: ,Utrecht v FC Oss, Favorite: ,Utrecht, 48449   size:11.15,Price: ,1.2,FC Oss, 4987328   size:11.15,Price: ,3.2,The Draw, 58805   size:11.15,Price: ,3.0,ok
1.121726697, Sport: ,Tennis, Time: ,Thu Nov 12 14:00:00 CET 2015, Time: ,Thu Nov 12 14:00:00 CET 2015, Event: ,Gasparyan/Kalashnikova v Johansson/Lim, Favorite: ,Gasparyan/Kalashnikova, 10507622   size:3.76,Price: ,1.33,Johansson/Lim, 10507623   size:6.04,Price: ,3.5,ok
1.121637845, Sport: ,Ice Hockey, Time: ,Thu Nov 12 17:30:00 CET 2015, Time: ,Thu Nov 12 17:30:00 CET 2015, Event: ,Sport v Ilves, Favorite: ,Sport, 275249   size:25.23,Price: ,2.42,Ilves, 66426   size:100.99,Price: ,2.68,Tie, 60104   size:108.19,Price: ,4.1,ok
1.121654803, Sport: ,Ice Hockey, Time: ,Thu Nov 12 15:00:00 CET 2015, Time: ,Thu Nov 12 15:00:00 CET 2015, Event: ,Yugra v Traktor, Favorite: ,Traktor, 2595834   size:22.32,Price: ,2.4,Yugra, 4913649   size:70.0,Price: ,2.7,Tie, 60104   size:65.0,Price: ,4.1,x
1.121658010, Sport: ,Ice Hockey, Time: ,Thu Nov 12 17:30:00 CET 2015, Time: ,Thu Nov 12 17:30:00 CET 2015, Event: ,Orange 20 v Zilina, Favorite: ,Zilina, 2078590   size:6.04,Price: ,1.52,Orange 20, 3344308   size:107.17,Price: ,4.3,Tie, 60104   size:107.17,Price: ,4.3,ok
1.121726701, Sport: ,Tennis, Time: ,Thu Nov 12 12:30:00 CET 2015, Time: ,Thu Nov 12 12:30:00 CET 2015, Event: ,Beck/Witthoeft v Gamiz/Soler-Espinosa, Favorite: ,Beck/Witthoeft, 10343293   size:2.55,Price: ,1.69,Gamiz/Soler-Espinosa, 10507625   size:2.46,Price: ,2.24,ok
1.121761071, Sport: ,Tennis, Time: ,Thu Nov 12 17:30:00 CET 2015, Time: ,Thu Nov 12 17:30:00 CET 2015, Event: ,Kavcic v Tiafoe, Favorite: ,Blaz Kavcic, 2863465   size:2.55,Price: ,1.58,Frances Tiafoe, 9399490   size:37.17,Price: ,2.62,x
1.121760818, Sport: ,Tennis, Time: ,Thu Nov 12 16:00:00 CET 2015, Time: ,Thu Nov 12 16:00:00 CET 2015, Event: ,H Zeballos v Bagnis, Favorite: ,Horacio Zeballos, 3506037   size:5.14,Price: ,1.63,Facundo Bagnis, 4520808   size:42.86,Price: ,2.44,ok
1.121654331, Sport: ,Soccer, Time: ,Thu Nov 12 18:00:00 CET 2015, Time: ,Thu Nov 12 18:00:00 CET 2015, Event: ,Poland U21 v Norway U21, Favorite: ,Poland U21, 210090   size:3.73,Price: ,2.14,Norway U21, 210058   size:84.09,Price: ,3.45,The Draw, 58805   size:99.48,Price: ,3.7,ok
1.121770868, Sport: ,Tennis, Time: ,Thu Nov 12 17:30:00 CET 2015, Time: ,Thu Nov 12 17:30:00 CET 2015, Event: ,Nedovyesov/Pavic v Kowalczyk/Marcan, Favorite: ,Kowalczyk/Marcan, 10431867   size:6.04,Price: ,1.47,Nedovyesov/Pavic, 10507402   size:6.04,Price: ,2.34,ok
1.121654853, Sport: ,Ice Hockey, Time: ,Thu Nov 12 17:30:00 CET 2015, Time: ,Thu Nov 12 17:30:00 CET 2015, Event: ,SKA v Vityaz, Favorite: ,SKA, 2296808   size:110.75,Price: ,1.52,Vityaz, 2551763   size:3.59,Price: ,5.7,Tie, 60104   size:56.0,Price: ,5.4,ok
1.121656877, Sport: ,Soccer, Time: ,Thu Nov 12 15:15:00 CET 2015, Time: ,Thu Nov 12 15:15:00 CET 2015, Event: ,UAE v Timor Leste, Favorite: ,UAE, 51306   size:122.09,Price: ,1.04,Timor Leste, 5063533   size:2.97,Price: ,85.0,The Draw, 58805   size:11.15,Price: ,15.5,ok
1.121755140, Sport: ,Tennis, Time: ,Thu Nov 12 08:10:00 CET 2015, Time: ,Thu Nov 12 08:10:00 CET 2015, Event: ,Su Hsieh v S Zheng, Favorite: ,Su-Wei Hsieh, 8244521   size:31.06,Price: ,1.83,Saisai Zheng, 5829453   size:7.2,Price: ,2.16,ok
1.121649973, Sport: ,Ice Hockey, Time: ,Thu Nov 12 19:00:00 CET 2015, Time: ,Thu Nov 12 19:00:00 CET 2015, Event: ,Bjorkloven v Hasten, Favorite: ,Bjorkloven, 247108   size:18.87,Price: ,1.81,Hasten, 5427573   size:9.27,Price: ,3.5,Tie, 60104   size:8.62,Price: ,4.0,ok
1.121771270, Sport: ,Tennis, Time: ,Thu Nov 12 18:00:00 CET 2015, Time: ,Thu Nov 12 18:00:00 CET 2015, Event: ,Bury/Siljestrom v Guez/Sidorenko, Favorite: ,Bury/Siljestrom, 9940566   size:8.36,Price: ,1.04,Guez/Sidorenko, 10507584   size:8.36,Price: ,1.04,ok
1.121653009, Sport: ,Ice Hockey, Time: ,Thu Nov 12 19:00:00 CET 2015, Time: ,Thu Nov 12 19:00:00 CET 2015, Event: ,Farjestad v MODO, Favorite: ,Farjestad, 237392   size:6.04,Price: ,1.44,MODO, 60824   size:83.45,Price: ,5.3,Tie, 60104   size:12.69,Price: ,5.0,x
1.121733889, Sport: ,Basketball, Time: ,Thu Nov 12 11:00:00 CET 2015, Time: ,Thu Nov 12 11:00:00 CET 2015, Event: ,Incheon Elephants v Ulsan Mobis Phoebus, Favorite: ,Ulsan Mobis Phoebus, 8998222   size:6.04,Price: ,1.3,Incheon Elephants, 8248315   size:11.97,Price: ,3.8,ok
1.121760391, Sport: ,Soccer, Time: ,Thu Nov 12 11:00:00 CET 2015, Time: ,Thu Nov 12 11:00:00 CET 2015, Event: ,Samgurali Tskaltubo v Gagra, Favorite: ,Samgurali Tskaltubo, 7137139   size:2.55,Price: ,1.45,Gagra, 5667811   size:2.55,Price: ,1.45,The Draw, 58805   size:5.0,Price: ,3.05,ok
1.121656363, Sport: ,Soccer, Time: ,Thu Nov 12 16:00:00 CET 2015, Time: ,Thu Nov 12 16:00:00 CET 2015, Event: ,Lebanon v Laos, Favorite: ,Lebanon, 720025   size:61.44,Price: ,1.08,Laos, 920030   size:2.87,Price: ,22.0,The Draw, 58805   size:2.78,Price: ,13.0,ok
1.121653019, Sport: ,Ice Hockey, Time: ,Thu Nov 12 19:00:00 CET 2015, Time: ,Thu Nov 12 19:00:00 CET 2015, Event: ,Malmo v Lulea, Favorite: ,Lulea, 337769   size:100.0,Price: ,2.1,Malmo, 1021477   size:102.0,Price: ,2.86,Tie, 60104   size:6.38,Price: ,4.6,x
1.121759337, Sport: ,Soccer, Time: ,Thu Nov 12 10:00:00 CET 2015, Time: ,Thu Nov 12 10:00:00 CET 2015, Event: ,Austria U19 v Albania U19, Favorite: ,Austria U19, 459515   size:47.86,Price: ,1.25,Albania U19, 2082439   size:11.79,Price: ,12.0,The Draw, 58805   size:5.0,Price: ,7.2,ok
1.121655832, Sport: ,Ice Hockey, Time: ,Thu Nov 12 18:30:00 CET 2015, Time: ,Thu Nov 12 18:30:00 CET 2015, Event: ,Storhamar v Sparta Sarpsborg, Favorite: ,Storhamar, 71258   size:6.04,Price: ,1.77,Sparta Sarpsborg, 61430   size:2.03,Price: ,3.2,Tie, 60104   size:20.47,Price: ,4.7,x
1.121655677, Sport: ,Ice Hockey, Time: ,Thu Nov 12 18:30:00 CET 2015, Time: ,Thu Nov 12 18:30:00 CET 2015, Event: ,Valerenga v Stjernen, Favorite: ,Valerenga, 61435   size:3.33,Price: ,1.5,Stjernen, 61434   size:14.66,Price: ,4.4,Tie, 60104   size:93.06,Price: ,4.8,x
1.121653014, Sport: ,Ice Hockey, Time: ,Thu Nov 12 19:00:00 CET 2015, Time: ,Thu Nov 12 19:00:00 CET 2015, Event: ,HV71 v Karlskrona, Favorite: ,HV71, 1357305   size:6.04,Price: ,1.45,Karlskrona, 5427583   size:17.25,Price: ,5.4,Tie, 60104   size:94.02,Price: ,4.8,x
1.121654863, Sport: ,Ice Hockey, Time: ,Thu Nov 12 17:30:00 CET 2015, Time: ,Thu Nov 12 17:30:00 CET 2015, Event: ,Sochi v Severstal, Favorite: ,Sochi, 8796844   size:20.0,Price: ,2.1,Severstal, 2560282   size:20.0,Price: ,3.15,Tie, 60104   size:58.51,Price: ,4.2,ok
1.121655796, Sport: ,Soccer, Time: ,Thu Nov 12 18:45:00 CET 2015, Time: ,Thu Nov 12 18:45:00 CET 2015, Event: ,Israel U21 v Hungary U21, Favorite: ,Israel U21, 209704   size:79.86,Price: ,2.08,Hungary U21, 231917   size:60.62,Price: ,3.8,The Draw, 58805   size:8.93,Price: ,3.55,ok
1.121655036, Sport: ,Soccer, Time: ,Thu Nov 12 17:00:00 CET 2015, Time: ,Thu Nov 12 17:00:00 CET 2015, Event: ,Czech Republic U21 v Belgium U21, Favorite: ,Belgium U21, 210056   size:7.01,Price: ,2.38,Czech Republic U21, 231970   size:30.02,Price: ,3.25,The Draw, 58805   size:118.76,Price: ,3.45,x
1.121766778, Sport: ,Tennis, Time: ,Thu Nov 12 07:00:00 CET 2015, Time: ,Thu Nov 12 07:00:00 CET 2015, Event: ,Dulgheru v Buyukakcay, Favorite: ,Alexandra Dulgheru, 2548758   size:4.05,Price: ,1.46,Cagla Buyukakcay, 3051579   size:7.89,Price: ,2.7,x
1.121766658, Sport: ,Tennis, Time: ,Thu Nov 12 07:00:00 CET 2015, Time: ,Thu Nov 12 07:00:00 CET 2015, Event: ,Kucova v Soylu, Favorite: ,Kristina Kucova, 3990441   size:38.94,Price: ,1.61,Ipek Soylu, 8397938   size:40.76,Price: ,2.5,x
1.121761006, Sport: ,Tennis, Time: ,Thu Nov 12 14:30:00 CET 2015, Time: ,Thu Nov 12 14:30:00 CET 2015, Event: ,Neuchrist v Donskoy, Favorite: ,Evgeny Donskoy, 3391304   size:2.55,Price: ,1.14,Maximilian Neuchrist, 7797896   size:90.46,Price: ,6.8,ok
1.121760555, Sport: ,Tennis, Time: ,Thu Nov 12 15:30:00 CET 2015, Time: ,Thu Nov 12 15:30:00 CET 2015, Event: ,Ramanathan/Volante v Bednarek/Molchanov, Favorite: ,Ramanathan/Volante, 10507641   size:8.36,Price: ,1.04,Bednarek/Molchanov, 10507636   size:8.36,Price: ,1.04,x
1.121747346, Sport: ,Basketball, Time: ,Thu Nov 12 17:55:00 CET 2015, Time: ,Thu Nov 12 17:55:00 CET 2015, Event: ,Maccabi Kiryat Gat v Hapoel Eilat, Favorite: ,Hapoel Eilat, 7758974   size:14.94,Price: ,1.74,Maccabi Kiryat Gat, 10405174   size:6.04,Price: ,2.3,ok
1.121747342, Sport: ,Basketball, Time: ,Thu Nov 12 18:00:00 CET 2015, Time: ,Thu Nov 12 18:00:00 CET 2015, Event: ,Bnei Herzliya v Ironi Nahariya, Favorite: ,Bnei Herzliya, 7758963   size:157.19,Price: ,1.45,Ironi Nahariya, 8894680   size:39.3,Price: ,2.8,ok
1.121748432, Sport: ,Tennis, Time: ,Thu Nov 12 11:00:00 CET 2015, Time: ,Thu Nov 12 11:00:00 CET 2015, Event: ,Mertl v M Granollers, Favorite: ,Marcel Granollers, 3035263   size:13.43,Price: ,1.36,Jan Mertl, 3034493   size:17.2,Price: ,3.15,ok
1.121748670, Sport: ,Tennis, Time: ,Thu Nov 12 11:00:00 CET 2015, Time: ,Thu Nov 12 11:00:00 CET 2015, Event: ,Romeo v Ghitescu, Favorite: ,Caroline Romeo, 9544574   size:8.36,Price: ,1.04,Andreea Ghitescu, 9286492   size:8.36,Price: ,1.04,x
1.121654793, Sport: ,Ice Hockey, Time: ,Thu Nov 12 15:00:00 CET 2015, Time: ,Thu Nov 12 15:00:00 CET 2015, Event: ,Avtomobilist v Neftekhimik, Favorite: ,Avtomobilist, 4138395   size:68.0,Price: ,2.16,Neftekhimik, 1365122   size:65.0,Price: ,3.0,Tie, 60104   size:56.0,Price: ,4.1,x
1.121679696, Sport: ,Volleyball, Time: ,Thu Nov 12 17:00:00 CET 2015, Time: ,Thu Nov 12 17:00:00 CET 2015, Event: ,Dinamo Moscow v Le Cannet VB, Favorite: ,Dinamo Moscow, 1288570   size:0.0,Price: ,0.0,Le Cannet VB, 9020091   size:19.48,Price: ,1.67,ok
1.121760280, Sport: ,Soccer, Time: ,Thu Nov 12 12:00:00 CET 2015, Time: ,Thu Nov 12 12:00:00 CET 2015, Event: ,Naftan v Dinamo Brest, Favorite: ,Naftan, 4043671   size:2.55,Price: ,1.92,Dinamo Brest, 2482528   size:3.28,Price: ,3.75,The Draw, 58805   size:15.27,Price: ,3.5,ok
1.121654834, Sport: ,Ice Hockey, Time: ,Thu Nov 12 17:00:00 CET 2015, Time: ,Thu Nov 12 17:00:00 CET 2015, Event: ,Torpedo v Medvescak Zagreb, Favorite: ,Torpedo, 2484355   size:17.99,Price: ,1.75,Medvescak Zagreb, 4182882   size:12.33,Price: ,4.5,Tie, 60104   size:52.0,Price: ,4.6,ok
1.121759447, Sport: ,Soccer, Time: ,Thu Nov 12 11:00:00 CET 2015, Time: ,Thu Nov 12 11:00:00 CET 2015, Event: ,Bosnia U19 v Ukraine U19, Favorite: ,Ukraine U19, 865348   size:23.34,Price: ,2.2,Bosnia U19, 2099692   size:14.55,Price: ,3.5,The Draw, 58805   size:5.22,Price: ,3.65,ok
1.121733693, Sport: ,Basketball, Time: ,Thu Nov 12 19:00:00 CET 2015, Time: ,Thu Nov 12 19:00:00 CET 2015, Event: ,Anadolu Efes v Olympiacos, Favorite: ,Anadolu Efes, 5832279   size:5.11,Price: ,1.67,Olympiacos, 278582   size:111.11,Price: ,2.28,x
